record_type,fold,cluster_id,global_row_idx,method,target_pos_rate,pr_auc,n_pos_in_slice,n_neg_in_slice,dcr_mean,dcr_median,n_synthetic,notes
fraud_cluster_assignment,,4,1250.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,1261.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,1269.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,1274.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,1282.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,1355.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,1612.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,1643.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,1680.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,1694.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,1702.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,1704.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,1706.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,1732.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,1966.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,1992.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,2000.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2007.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2041.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2059.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,2080.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,2116.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2302.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,2357.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,2367.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2424.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2469.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,2544.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2569.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,2598.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2635.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,2829.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2940.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,2969.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3015.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,3136.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,3196.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,3200.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3277.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3444.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,3559.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3583.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3644.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3669.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,3698.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,3704.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,3706.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,3858.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,3864.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3870.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3874.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3876.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3881.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,3906.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3907.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,3909.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,3935.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,3965.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,4058.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,4070.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,4078.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,4092.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,4100.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4229.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4258.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4270.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4305.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4308.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4340.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4519.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4632.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,4645.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,4650.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4688.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4748.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4763.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,4770.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,4792.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,4797.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4800.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4849.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,4863.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,4879.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,4954.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5029.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5056.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5081.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5190.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5196.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5205.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5212.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5234.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5240.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5358.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5381.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5395.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5405.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,5511.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5608.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5615.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5617.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5621.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5626.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5631.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5632.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,5646.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,5658.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,5661.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5694.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5737.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5747.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5749.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5755.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5758.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5760.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5764.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5794.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5799.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5894.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,5896.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,5962.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,6001.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,6011.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,6012.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,6125.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,6126.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,6128.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,6154.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,6220.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,6238.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6267.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,6269.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,6383.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6407.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6431.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6443.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6510.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6578.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6583.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,6630.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6717.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6729.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6828.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,6839.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6924.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6929.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,6949.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,7012.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,7108.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,7121.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,7123.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,7126.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,7379.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,7382.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,7443.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,7462.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,7467.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,7612.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,7663.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,7713.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,7876.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,7881.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,7991.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8007.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8021.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8029.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8056.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8075.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8079.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8089.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8090.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8095.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,8123.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,8141.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,8149.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,8157.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8172.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8176.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8267.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8293.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8311.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8323.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8355.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8369.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8387.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8395.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8416.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8418.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,8488.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8492.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8499.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8504.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8516.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8532.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,8594.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8602.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8619.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,8629.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8699.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8705.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8707.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8711.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8715.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8769.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8775.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8777.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8783.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8792.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8793.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8801.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8862.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,8936.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8976.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,8979.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,9016.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,9041.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,9144.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,9232.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,9246.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9391.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9471.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,9479.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,9493.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,9503.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,9518.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,9531.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,9535.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9562.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9564.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9612.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,9639.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,9665.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9677.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,4,9694.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,9742.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9785.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9786.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9788.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,9790.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,9858.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10016.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10022.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10046.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10136.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,10243.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,10247.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,10259.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,10266.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10278.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,10306.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,10322.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,10339.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10352.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10366.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10379.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,10390.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10419.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10458.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10592.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10610.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10711.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10719.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10776.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10787.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10868.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,10887.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,10920.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,10925.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,1,10946.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,10990.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,11003.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,11019.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,11035.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,11043.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,11173.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,11180.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,11224.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,11237.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,11241.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,11243.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,0,11250.0,,,,,,,,,KMeans on full-data preprocessed fraud
fraud_cluster_assignment,,3,11292.0,,,,,,,,,KMeans on full-data preprocessed fraud
